CustomerID,Gender,IsElderly,IsMarried,HasDependents,Tenure,PhoneService,InternetService,SecurityService,TechnicalSupport,StreamingTV,ContractType,PaymentMethod,MonthlyPayment,TotalPaid,Churn
3372-KWFBM,male,True,False,False,16,True,fiber optic,False,False,True,month-to-month,electronic check,86.6,1281.0,True
7831-QGOXH,female,False,False,False,18,True,fiber optic,False,False,True,month-to-month,electronic check,85.2,1553.9,True
6393-WRYZE,female,False,True,False,34,True,fiber optic,False,False,True,month-to-month,electronic check,97.65,3207.55,True
3941-XTSKM,male,False,True,True,42,True,dsl,False,False,False,one year,credit card (automatic),45.1,2049.05,False
1661-CZBAU,male,False,False,False,48,True,dsl,True,True,False,one year,bank transfer (automatic),70.95,3629.2,False
6599-RCLCJ,male,False,True,False,47,True,fiber optic,False,True,True,month-to-month,electronic check,109.55,5124.55,True
9831-BPFRI,female,False,True,True,39,True,fiber optic,False,True,False,one year,electronic check,89.55,3474.45,True
5158-RIVOP,female,False,True,True,11,True,no,False,False,False,two year,credit card (automatic),20.9,202.3,False
9788-YTFGE,male,False,False,False,7,True,no,False,False,False,month-to-month,mailed check,19.95,147.5,False
9277-JOOMO,female,False,False,False,3,True,no,False,False,False,month-to-month,mailed check,24.6,86.35,False
1907-YLNYW,male,False,False,False,8,True,dsl,True,False,False,month-to-month,electronic check,66.7,579.0,False
1725-MIMXW,male,False,False,True,1,True,no,False,False,False,month-to-month,mailed check,19.45,19.45,True
8947-YRTDV,male,False,True,True,32,True,fiber optic,True,False,False,one year,mailed check,94.8,3131.55,False
3161-ONRWK,male,False,True,True,60,True,dsl,True,True,False,one year,bank transfer (automatic),65.85,3928.3,False
0114-RSRRW,female,False,True,False,10,True,no,False,False,False,month-to-month,bank transfer (automatic),19.95,187.75,False
4565-NLZBV,female,False,True,False,71,True,no,False,False,False,two year,bank transfer (automatic),24.65,1710.15,False
0031-PVLZI,female,False,True,True,4,True,no,False,False,False,month-to-month,mailed check,20.35,76.35,True
7206-GZCDC,female,True,False,False,1,True,fiber optic,False,False,False,month-to-month,electronic check,69.25,69.25,True
6682-VCIXC,female,False,True,True,43,True,dsl,True,True,True,one year,bank transfer (automatic),51.25,2151.6,False
4791-QRGMF,male,False,True,False,59,True,fiber optic,False,False,True,one year,bank transfer (automatic),99.5,5961.1,True
6475-VHUIZ,female,False,True,False,23,True,dsl,False,True,False,month-to-month,electronic check,54.25,1221.55,False
3910-MRQOY,female,False,True,False,72,True,no,False,False,False,two year,bank transfer (automatic),19.4,1496.45,False
0661-WCQNQ,male,False,True,False,22,True,dsl,True,True,False,one year,credit card (automatic),56.25,1292.2,False
7537-RBWEA,female,False,False,False,1,True,dsl,False,False,False,month-to-month,mailed check,25.15,25.15,False
4656-CAURT,male,False,False,False,69,True,no,False,False,False,two year,bank transfer (automatic),23.95,1713.1,False
0121-SNYRK,male,False,False,False,50,True,dsl,True,True,False,one year,mailed check,35.4,1748.9,False
1768-ZAIFU,female,True,False,False,1,True,dsl,False,False,False,month-to-month,electronic check,25.2,25.2,True
4671-LXRDQ,male,False,False,False,2,True,dsl,False,False,False,month-to-month,mailed check,45.0,96.45,True
3733-LSYCE,female,False,True,False,15,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),75.35,1114.55,False
6265-FRMTQ,male,False,False,False,31,True,no,False,False,False,two year,bank transfer (automatic),20.4,609.1,False
1934-SJVJK,male,False,False,False,1,True,no,False,False,False,month-to-month,mailed check,20.15,20.15,True
3838-OZURD,male,False,True,False,66,True,fiber optic,False,False,True,month-to-month,credit card (automatic),105.0,7133.25,True
1371-DWPAZ,female,False,True,True,0,True,dsl,True,True,True,two year,credit card (automatic),56.05,56.05,False
9269-CQOOL,male,False,False,True,3,True,dsl,False,False,True,month-to-month,credit card (automatic),54.7,169.45,True
2017-CCBLH,female,False,False,False,8,True,no,False,False,False,two year,mailed check,20.0,141.6,False
7690-KPNCU,male,False,True,True,64,True,dsl,True,False,True,one year,credit card (automatic),73.05,4688.65,False
0536-BGFMZ,female,False,True,False,28,True,no,False,False,False,month-to-month,mailed check,20.5,563.05,False
2293-IJWPS,female,False,True,False,57,True,fiber optic,False,False,True,one year,credit card (automatic),100.75,5985.0,False
2845-HSJCY,female,False,True,True,14,True,fiber optic,False,False,False,month-to-month,electronic check,87.25,1258.6,True
5469-NUJUR,male,False,False,False,19,True,no,False,False,False,two year,mailed check,19.95,373.5,False
1184-PJVDB,male,False,True,False,10,True,fiber optic,False,False,True,month-to-month,electronic check,79.95,857.2,True
2625-TRCZQ,female,False,True,False,51,True,dsl,False,False,True,month-to-month,electronic check,49.65,2553.35,False
4102-HLENU,female,False,True,False,67,True,dsl,True,False,False,two year,mailed check,65.65,4322.85,False
7266-GSSJX,male,False,True,True,11,True,no,False,False,False,month-to-month,electronic check,20.45,250.8,False
7722-VJRQD,male,False,True,True,72,True,dsl,True,True,True,two year,bank transfer (automatic),60.95,4549.05,False
7073-QETQY,male,False,True,True,66,True,no,False,False,False,one year,electronic check,20.35,1359.5,False
9415-DPEWS,female,False,False,False,18,True,fiber optic,False,True,True,month-to-month,electronic check,88.35,1639.3,True
5624-RYAMH,female,False,False,False,9,True,no,False,False,False,month-to-month,electronic check,19.5,178.85,False
0196-JTUQI,female,False,False,False,9,True,fiber optic,False,False,False,month-to-month,credit card (automatic),75.2,633.85,False
7130-YXBRO,male,False,True,False,48,True,fiber optic,True,False,True,month-to-month,bank transfer (automatic),111.45,5315.1,False
9272-LSVYH,male,False,False,False,10,True,fiber optic,False,False,False,month-to-month,mailed check,70.15,735.5,False
7943-RQCHR,female,False,False,False,9,True,fiber optic,False,False,True,month-to-month,electronic check,94.75,889.9,True
3793-MMFUH,female,True,False,False,13,True,fiber optic,False,False,True,month-to-month,electronic check,95.05,1290.0,True
3249-ZPQRG,male,False,False,False,4,True,fiber optic,False,False,False,month-to-month,electronic check,78.45,330.05,True
2568-BRGYX,male,False,False,False,4,True,fiber optic,False,False,False,month-to-month,electronic check,70.2,237.95,True
3084-DOWLE,female,False,True,False,72,True,dsl,True,True,True,two year,bank transfer (automatic),92.0,6474.4,False
1084-MNSMJ,female,False,True,True,51,True,dsl,True,True,True,two year,credit card (automatic),85.5,4421.95,False
7721-JXEAW,male,False,True,False,59,True,dsl,False,False,False,month-to-month,bank transfer (automatic),41.05,2452.7,True
7249-WBIYX,male,False,True,False,10,True,fiber optic,False,False,True,month-to-month,electronic check,85.6,813.85,True
4238-HFHSN,male,True,True,False,61,True,fiber optic,False,False,False,month-to-month,electronic check,82.15,4904.85,False
6250-CGGUN,male,False,False,False,54,True,fiber optic,True,True,False,one year,electronic check,84.4,4484.05,False
5478-JJVZK,female,False,False,False,33,True,dsl,True,False,False,month-to-month,mailed check,60.9,2033.85,False
7596-IIWYC,female,False,False,False,27,True,no,False,False,False,two year,bank transfer (automatic),20.25,538.2,False
6567-HOOPW,female,True,False,False,1,True,fiber optic,False,False,True,month-to-month,electronic check,79.2,79.2,True
9793-WECQC,male,False,False,False,23,True,fiber optic,False,False,True,month-to-month,mailed check,95.3,2192.9,False
4291-HPAXL,male,False,False,True,1,True,no,False,False,False,month-to-month,mailed check,19.85,19.85,False
8999-YPYBV,male,False,True,True,45,True,dsl,True,True,True,two year,mailed check,84.35,3858.05,False
1839-FBNFR,female,False,True,True,39,True,no,False,False,False,two year,bank transfer (automatic),19.85,854.8,False
3164-AALRN,male,False,False,False,5,True,dsl,False,False,True,one year,mailed check,70.0,347.4,True
3071-MVJCD,male,False,True,True,72,True,dsl,True,True,True,two year,bank transfer (automatic),82.3,5815.15,False
1697-BCSHV,female,False,True,True,58,True,dsl,False,False,True,month-to-month,bank transfer (automatic),66.8,3970.4,False
0562-KBDVM,female,False,False,False,70,True,dsl,True,True,False,two year,bank transfer (automatic),44.6,3058.15,False
1131-SUEKT,male,False,True,True,61,True,fiber optic,False,True,True,one year,bank transfer (automatic),98.45,6145.2,False
3717-OEAUQ,male,False,False,False,2,True,fiber optic,False,False,False,month-to-month,mailed check,70.7,129.2,False
4538-WNTMJ,female,False,True,True,46,True,no,False,False,False,one year,mailed check,24.95,1165.9,False
3334-CTHOL,female,False,False,False,1,True,dsl,False,False,False,month-to-month,bank transfer (automatic),49.95,49.95,True
4704-ERYFC,female,False,True,False,22,True,fiber optic,False,False,False,month-to-month,electronic check,69.25,1554.0,True
9432-RUVSL,female,False,False,False,48,True,fiber optic,True,True,True,two year,credit card (automatic),102.5,4904.25,False
8060-HIWJJ,male,False,False,False,64,True,dsl,False,True,True,two year,credit card (automatic),86.55,5632.55,False
7684-XSZIY,male,False,True,True,72,True,no,False,False,False,two year,bank transfer (automatic),24.3,1643.25,False
9089-UOWJG,female,False,True,True,12,True,dsl,False,False,True,month-to-month,credit card (automatic),58.35,740.55,False
8621-MNIHH,female,True,True,False,34,True,fiber optic,False,False,False,month-to-month,electronic check,94.25,3217.55,True
8039-ACLPL,female,False,True,True,72,True,dsl,True,False,False,two year,credit card (automatic),68.75,4888.2,False
9885-AIBVB,male,False,True,False,29,True,fiber optic,False,False,False,month-to-month,electronic check,85.8,2440.25,False
1934-MKPXS,male,False,True,True,33,True,no,False,False,False,one year,credit card (automatic),20.1,620.55,False
2592-YKDIF,female,False,False,False,1,True,no,False,False,False,month-to-month,mailed check,20.35,20.35,False
2272-JKMSI,female,False,True,True,62,True,fiber optic,False,True,True,one year,electronic check,110.8,6840.95,False
0471-LVHGK,male,False,True,False,41,True,dsl,False,False,True,one year,electronic check,73.0,3001.2,True
9518-RWHZL,female,False,False,False,64,True,fiber optic,False,False,True,one year,credit card (automatic),100.05,6254.2,True
8714-CTZJW,female,False,False,False,4,True,fiber optic,False,False,False,month-to-month,credit card (automatic),82.85,319.6,False
3569-EDBPQ,female,False,False,False,24,True,fiber optic,True,True,False,month-to-month,electronic check,84.35,1938.05,False
3131-NWVFJ,female,False,True,True,14,True,no,False,False,False,one year,mailed check,19.55,294.5,False
7521-YXVZY,male,False,False,True,3,True,no,False,False,False,month-to-month,mailed check,19.95,58.3,False
5419-CONWX,female,True,False,False,4,True,fiber optic,False,False,True,month-to-month,credit card (automatic),99.8,442.85,True
6240-EURKS,female,False,False,True,18,True,dsl,False,False,False,month-to-month,electronic check,35.0,553.0,True
2373-NTKOD,male,False,False,False,8,True,dsl,False,False,True,month-to-month,electronic check,66.25,546.45,False
1970-KKFWL,female,False,False,False,35,True,no,False,False,False,two year,bank transfer (automatic),23.3,797.1,False
6960-HVYXR,female,False,False,False,1,True,fiber optic,False,False,False,month-to-month,electronic check,76.0,76.0,True
9337-SRRNI,male,False,False,True,66,True,no,False,False,False,two year,credit card (automatic),25.3,1673.8,False
0895-UADGO,male,False,False,True,8,True,dsl,True,True,False,two year,mailed check,44.55,343.45,False
5678-VFNEQ,female,False,True,False,71,True,fiber optic,True,False,True,one year,credit card (automatic),104.1,7412.25,False
5977-CKHON,female,False,True,True,43,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),92.55,4039.0,False
7024-OHCCK,female,True,False,False,2,True,fiber optic,False,False,True,month-to-month,electronic check,93.85,170.85,True
2692-BUCFV,male,True,False,False,29,True,fiber optic,False,False,True,month-to-month,bank transfer (automatic),101.45,2948.6,False
7861-UVUFT,female,False,True,False,15,True,fiber optic,False,False,True,month-to-month,electronic check,84.3,1308.4,True
1830-GGFNM,male,False,True,True,65,True,fiber optic,True,True,False,two year,credit card (automatic),94.55,6078.75,False
5302-BDJNT,male,False,False,False,35,True,fiber optic,False,True,True,month-to-month,electronic check,95.5,3418.2,False
5223-UZAVK,male,False,False,False,64,True,fiber optic,True,False,True,one year,credit card (automatic),100.3,6603.8,False
4859-ZSRDZ,female,False,True,True,58,True,dsl,False,True,True,two year,credit card (automatic),55.5,3166.9,False
5651-WYIPH,female,True,False,False,18,True,dsl,False,False,False,month-to-month,credit card (automatic),49.85,865.75,False
9350-VLHMB,male,False,True,True,67,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),89.55,6373.1,False
3498-LZGQZ,male,False,True,True,63,True,no,False,False,False,two year,mailed check,19.15,1177.05,False
8785-CJSHH,female,False,True,False,60,True,fiber optic,False,False,True,month-to-month,electronic check,99.8,5985.75,False
5357-TZHPP,male,True,False,False,9,True,fiber optic,False,False,False,month-to-month,credit card (automatic),84.4,732.5,True
3870-SPZSI,female,False,True,True,70,True,fiber optic,True,True,True,two year,credit card (automatic),113.05,7869.05,False
0680-DFNNY,male,False,True,False,15,True,fiber optic,False,False,True,month-to-month,electronic check,101.1,1504.05,True
7560-QRBXH,female,False,False,True,48,True,no,False,False,False,one year,mailed check,19.95,936.7,False
7077-XJMET,male,False,True,False,12,True,dsl,False,True,True,month-to-month,electronic check,74.15,741.4,False
8752-GHJFU,male,True,True,False,71,True,fiber optic,True,True,False,one year,electronic check,92.0,6585.2,False
6896-SRVYQ,male,True,False,False,44,True,fiber optic,False,False,False,month-to-month,electronic check,73.85,3122.4,False
7767-UXAGJ,male,False,False,False,1,True,dsl,False,False,False,month-to-month,electronic check,50.45,50.45,True
4652-ODEVH,male,False,True,True,45,True,no,False,False,False,two year,mailed check,24.45,1088.25,False
6510-UPNKS,female,False,False,False,23,True,no,False,False,False,one year,credit card (automatic),24.8,615.35,False
6718-BDGHG,female,False,True,False,43,True,dsl,False,True,True,one year,bank transfer (automatic),64.85,2908.2,False
9046-DQMTP,male,False,False,False,35,True,no,False,False,False,month-to-month,bank transfer (automatic),20.75,739.9,False
6439-LAJXL,male,False,True,False,9,True,dsl,True,True,True,month-to-month,mailed check,68.95,593.85,False
1571-SAVHK,male,False,False,False,12,True,fiber optic,False,True,True,month-to-month,mailed check,99.95,1132.75,True
9052-VKDUW,female,True,True,False,65,True,fiber optic,True,False,True,month-to-month,credit card (automatic),109.4,7227.45,False
9546-CQJSU,female,False,False,False,2,True,fiber optic,False,False,True,month-to-month,electronic check,91.4,193.6,True
1666-JZPZT,male,False,False,False,27,True,dsl,False,False,False,month-to-month,mailed check,49.0,1291.35,False
5777-KJIRB,female,False,False,False,40,True,dsl,False,False,False,one year,mailed check,50.25,2023.55,False
0506-LVNGN,female,True,False,False,5,True,fiber optic,False,False,False,month-to-month,credit card (automatic),75.55,349.65,True
7677-SJJJK,male,False,True,True,8,True,no,False,False,False,one year,credit card (automatic),19.9,153.95,False
2480-EJWYP,female,True,True,False,58,True,fiber optic,False,False,True,one year,bank transfer (automatic),97.8,5458.8,False
3253-HKOKL,female,False,True,True,52,True,fiber optic,True,False,True,one year,electronic check,100.3,5244.45,False
7055-HNEOJ,male,False,True,False,3,True,dsl,False,True,False,month-to-month,mailed check,55.8,154.55,False
5514-YQENT,male,False,False,True,41,True,fiber optic,True,True,True,two year,electronic check,111.15,4507.15,False
3211-AAPKX,male,False,False,False,20,True,fiber optic,False,True,True,month-to-month,mailed check,98.55,2031.95,False
8445-DNBAE,male,False,False,True,1,True,dsl,False,False,False,month-to-month,electronic check,50.05,50.05,False
2951-QOQTK,male,False,False,True,4,True,fiber optic,False,True,False,month-to-month,credit card (automatic),80.8,332.45,True
2958-NHPPS,male,False,False,False,23,True,no,False,False,False,month-to-month,electronic check,20.85,473.9,False
6806-YDEUL,female,True,False,False,6,True,no,False,False,False,month-to-month,bank transfer (automatic),19.5,106.8,False
1735-XMJVH,male,False,True,True,8,True,no,False,False,False,month-to-month,mailed check,19.35,152.6,False
6890-PFRQX,male,False,False,False,18,True,dsl,True,False,True,month-to-month,mailed check,69.5,1199.4,False
0222-CNVPT,male,True,False,False,52,True,dsl,True,False,True,month-to-month,credit card (automatic),48.8,2555.05,False
5899-OUVKV,male,False,False,False,31,True,fiber optic,False,False,True,month-to-month,electronic check,94.5,2979.2,False
8681-ICONS,male,False,True,True,29,True,no,False,False,False,month-to-month,mailed check,20.65,654.85,False
1621-YNCJH,female,False,True,False,36,True,fiber optic,True,True,False,two year,credit card (automatic),106.05,3834.4,False
3473-XIIIT,female,False,True,False,16,True,fiber optic,False,False,True,month-to-month,electronic check,100.0,1534.75,True
6362-QHAFM,male,False,True,False,42,True,fiber optic,False,True,True,one year,electronic check,108.3,4586.15,False
7893-IXHRQ,male,False,False,False,1,True,no,False,False,False,month-to-month,electronic check,20.55,20.55,True
3070-BDOQC,female,False,False,False,60,True,fiber optic,False,False,True,two year,electronic check,99.65,5941.05,False
2952-QAYZF,male,False,False,False,5,True,fiber optic,False,False,False,month-to-month,electronic check,85.3,424.15,True
6234-PFPXL,male,False,True,False,22,True,fiber optic,True,True,True,month-to-month,credit card (automatic),95.9,2234.95,False
9824-QCJPK,male,False,True,False,36,True,no,False,False,False,one year,mailed check,20.0,666.75,False
4763-PGDPO,female,False,False,False,4,True,fiber optic,False,False,False,month-to-month,electronic check,70.4,281.0,True
4283-IVYCI,male,False,False,False,9,True,dsl,True,True,False,month-to-month,mailed check,64.95,547.8,False
1866-OBPNR,male,False,True,True,1,True,fiber optic,False,False,False,month-to-month,credit card (automatic),74.6,74.6,False
8205-MQUGY,male,False,True,True,12,True,dsl,True,False,False,month-to-month,electronic check,49.2,571.15,False
8970-ANWXO,female,False,False,False,23,True,dsl,False,True,True,one year,mailed check,73.75,1756.6,False
9480-BQJEI,male,False,False,False,62,True,fiber optic,True,False,False,one year,bank transfer (automatic),92.3,5731.45,False
5394-SVGJV,male,False,False,False,37,True,fiber optic,False,True,True,month-to-month,bank transfer (automatic),98.8,3475.55,True
6979-TNDEU,female,False,False,False,8,True,no,False,False,False,month-to-month,mailed check,19.2,156.85,False
9777-WJJPR,male,False,True,False,31,True,fiber optic,False,False,True,month-to-month,credit card (automatic),88.65,2683.2,False
9283-LZQOH,male,False,True,True,13,True,fiber optic,False,False,False,month-to-month,credit card (automatic),74.4,896.75,True
7079-QRCBC,female,False,False,False,24,True,fiber optic,False,False,True,month-to-month,electronic check,98.75,2407.3,True
9495-SKLKD,male,False,True,True,45,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),95.95,4456.65,False
6048-UWKAL,female,True,True,False,69,True,fiber optic,False,True,True,two year,credit card (automatic),105.4,6998.95,False
5067-DGXLL,male,False,False,False,2,True,no,False,False,False,month-to-month,mailed check,20.25,36.8,False
5469-CTCWN,male,False,True,True,61,True,fiber optic,True,False,True,one year,electronic check,106.0,6547.7,True
9851-QXEEQ,male,False,False,False,41,True,fiber optic,False,False,True,month-to-month,electronic check,104.7,4346.4,True
6281-FKEWS,female,False,False,False,44,True,dsl,False,False,True,one year,electronic check,49.05,2265.0,False
8898-KASCD,male,False,False,False,39,True,dsl,False,True,False,one year,mailed check,35.55,1309.15,False
9242-TKFSV,male,False,True,True,72,True,dsl,True,True,True,two year,credit card (automatic),65.1,4754.3,False
9290-SHCMB,female,True,False,False,13,True,fiber optic,False,False,True,month-to-month,electronic check,96.85,1235.55,False
0743-HNPFG,female,False,True,True,51,True,dsl,True,True,False,one year,credit card (automatic),69.75,3562.5,False
2277-BKJKN,female,True,True,False,71,True,fiber optic,False,False,True,two year,electronic check,99.2,7213.75,False
9809-IMGCQ,male,True,False,False,22,True,fiber optic,False,False,True,month-to-month,electronic check,96.7,2082.95,True
5208-HFSBT,female,False,False,False,2,True,dsl,False,True,False,month-to-month,credit card (automatic),55.05,102.75,True
5035-PGZXH,female,False,False,False,56,True,fiber optic,False,False,True,one year,electronic check,106.8,5914.4,False
8695-WDYEA,male,False,False,False,1,True,dsl,True,False,False,month-to-month,mailed check,51.25,51.25,False
6543-JXSOO,female,False,True,True,23,True,dsl,True,True,False,one year,mailed check,57.75,1282.85,False
8016-ZMGMO,female,True,True,False,66,True,dsl,False,False,True,one year,bank transfer (automatic),70.85,4738.85,False
8605-ITULD,female,False,False,False,1,True,no,False,False,False,month-to-month,mailed check,19.55,19.55,False
3254-YRILK,male,True,False,False,19,True,fiber optic,False,False,True,month-to-month,electronic check,88.2,1775.8,True
6416-YJTTB,male,False,False,False,11,True,fiber optic,True,False,False,month-to-month,bank transfer (automatic),79.5,795.65,False
2667-WYLWJ,female,False,True,True,8,True,no,False,False,False,one year,mailed check,19.75,145.0,True
4472-VESGY,female,False,True,True,52,True,fiber optic,True,False,False,month-to-month,bank transfer (automatic),98.15,4993.4,False
3195-TQDZX,male,False,False,False,3,True,no,False,False,False,month-to-month,electronic check,20.25,61.45,False
3128-YOVTD,female,False,True,True,51,True,fiber optic,True,False,False,month-to-month,bank transfer (automatic),79.15,4018.55,False
0529-ONKER,male,True,False,False,15,True,fiber optic,False,False,False,month-to-month,electronic check,75.65,1146.65,True
1728-CXQBE,male,True,True,False,64,True,fiber optic,False,False,False,month-to-month,electronic check,94.25,6081.4,False
7041-TXQJH,female,False,False,False,37,True,dsl,False,False,False,month-to-month,credit card (automatic),40.2,1478.85,False
5014-GSOUQ,male,False,False,False,13,True,no,False,False,False,two year,mailed check,19.95,243.65,False
5724-BIDBU,male,False,True,False,49,True,dsl,True,False,False,one year,electronic check,55.35,2633.95,False
0481-SUMCB,female,True,False,False,45,True,fiber optic,False,False,True,one year,bank transfer (automatic),102.15,4735.35,False
1769-GRUIK,female,False,False,False,18,True,fiber optic,False,False,False,month-to-month,electronic check,71.1,1247.75,False
5240-IJOQT,male,True,False,False,1,True,fiber optic,False,False,False,month-to-month,electronic check,74.7,74.7,True
8819-WFGGJ,male,False,True,False,68,True,dsl,True,False,True,two year,bank transfer (automatic),54.1,3794.5,False
7427-AUFPY,male,False,False,False,54,True,no,False,False,False,two year,credit card (automatic),19.65,1008.7,False
2811-POVEX,female,True,True,True,23,True,fiber optic,False,False,False,month-to-month,bank transfer (automatic),88.45,2130.55,False
1092-GANHU,male,False,False,False,17,True,fiber optic,False,False,False,month-to-month,electronic check,76.65,1313.55,True
7898-PDWQE,male,False,True,False,71,True,dsl,True,True,False,two year,credit card (automatic),80.4,5727.15,False
9972-EWRJS,female,False,True,True,67,True,no,False,False,False,two year,bank transfer (automatic),19.25,1372.9,False
9314-IJWSQ,female,False,True,True,14,True,fiber optic,False,False,True,month-to-month,electronic check,84.8,1203.9,False
0661-XEYAN,female,True,False,False,1,True,dsl,False,False,False,month-to-month,mailed check,25.8,25.8,True
5799-JRCZO,female,False,False,True,63,True,no,False,False,False,two year,credit card (automatic),19.5,1215.1,False
1921-KYSAY,female,False,False,False,41,True,dsl,False,True,False,one year,electronic check,68.6,2877.05,False
6198-RTPMF,female,False,True,False,17,True,fiber optic,False,False,True,month-to-month,electronic check,92.6,1579.7,False
2924-KHUVI,male,False,True,False,56,True,fiber optic,True,False,True,one year,electronic check,100.55,5514.95,False
1925-GMVBW,female,False,False,False,5,True,no,False,False,False,month-to-month,credit card (automatic),20.55,96.1,False
7881-EVUAD,female,False,False,False,2,True,dsl,True,False,False,month-to-month,electronic check,42.6,72.4,True
6184-DYUOB,female,False,True,False,3,True,no,False,False,False,month-to-month,mailed check,19.6,55.25,False
9207-ZPANB,male,False,False,False,37,True,dsl,True,True,False,one year,electronic check,67.45,2443.3,False
5766-XQXMQ,female,False,False,False,29,True,dsl,True,False,False,month-to-month,bank transfer (automatic),68.85,1970.5,True
9327-QSDED,male,False,False,False,8,True,dsl,False,False,False,month-to-month,mailed check,43.55,335.4,False
1656-DRSMG,female,False,False,False,63,True,fiber optic,False,True,True,month-to-month,credit card (automatic),109.85,7002.95,False
3012-VFFMN,female,False,True,True,7,True,no,False,False,False,month-to-month,mailed check,20.65,158.95,False
2984-AFWNC,female,False,False,False,3,True,fiber optic,False,False,True,month-to-month,electronic check,95.4,293.15,False
0640-YJTPY,male,False,True,True,72,True,no,False,False,False,two year,bank transfer (automatic),21.0,1493.75,False
8096-LOIST,female,False,False,False,19,True,dsl,False,False,False,month-to-month,electronic check,56.2,1093.4,False
9764-REAFF,female,False,True,False,59,True,no,False,False,False,two year,bank transfer (automatic),18.4,1057.85,False
3703-VAVCL,male,False,True,True,2,True,fiber optic,False,True,False,month-to-month,credit card (automatic),90.0,190.05,True
7107-UBYKY,female,False,True,True,35,True,no,False,False,False,month-to-month,electronic check,25.75,882.55,False
4881-GQJTW,male,False,False,False,14,True,no,False,False,False,month-to-month,credit card (automatic),19.6,300.4,False
8519-QJGJD,female,False,False,False,14,True,fiber optic,False,False,False,month-to-month,electronic check,75.35,1025.95,True
7876-DNYAP,female,False,True,True,69,True,no,False,False,False,two year,credit card (automatic),19.8,1436.95,False
7905-NJMXS,male,True,True,False,7,True,dsl,True,True,False,month-to-month,electronic check,64.2,475.0,False
2882-WDTBA,male,False,True,True,69,True,dsl,True,True,True,two year,bank transfer (automatic),75.75,5388.15,False
2091-GPPIQ,female,False,True,True,72,True,dsl,False,True,True,two year,electronic check,78.95,5730.15,False
6326-MTTXK,male,False,False,False,8,True,fiber optic,False,False,True,month-to-month,electronic check,100.85,819.55,True
5071-FBJFS,female,False,True,True,4,True,dsl,True,False,False,month-to-month,electronic check,50.3,217.1,False
2796-UUZZO,male,False,True,True,63,True,fiber optic,False,False,False,month-to-month,credit card (automatic),80.3,4896.35,False
2429-AYKKO,male,False,False,False,72,True,no,False,False,False,two year,bank transfer (automatic),19.85,1434.1,False
9798-OPFEM,female,False,False,False,46,True,no,False,False,False,two year,electronic check,21.1,937.1,False
0330-IVZHA,female,False,True,False,5,True,fiber optic,False,False,False,month-to-month,electronic check,69.95,330.15,True
3794-NFNCH,male,False,True,False,30,True,dsl,False,False,False,month-to-month,mailed check,50.0,1474.9,False
5193-QLVZB,male,False,False,False,63,True,fiber optic,False,False,True,two year,bank transfer (automatic),104.75,6536.5,False
7114-AEOZE,female,False,False,False,60,True,no,False,False,False,two year,bank transfer (automatic),19.85,1128.1,False
2886-KEFUM,female,False,True,False,63,True,fiber optic,False,False,True,one year,electronic check,107.5,6873.75,True
5522-NYKPB,male,False,True,True,25,True,fiber optic,False,True,True,month-to-month,electronic check,85.9,2199.05,False
4237-RLAQD,male,False,False,False,1,True,dsl,False,False,False,month-to-month,mailed check,45.85,45.85,True
9957-YODKZ,male,True,True,False,6,True,fiber optic,False,False,False,month-to-month,electronic check,80.8,457.1,False
6518-KZXCB,male,False,False,False,22,True,no,False,False,False,two year,mailed check,25.25,566.5,False
2245-ADZFJ,female,False,True,True,31,True,dsl,False,True,True,two year,bank transfer (automatic),80.55,2471.6,False
7776-QGYJC,female,False,True,True,39,True,fiber optic,False,True,False,month-to-month,bank transfer (automatic),81.5,3107.3,False
9313-QOLTZ,male,False,False,False,26,True,no,False,False,False,month-to-month,mailed check,20.9,518.3,False
9651-GTSAQ,female,False,True,False,53,True,fiber optic,True,False,True,one year,bank transfer (automatic),106.1,5769.75,True
3186-BAXNB,female,False,False,False,1,True,fiber optic,False,True,True,month-to-month,electronic check,91.7,91.7,True
4672-FOTSD,male,False,False,False,12,True,dsl,True,True,False,month-to-month,electronic check,67.25,832.3,False
0637-YLETY,female,False,False,False,16,True,fiber optic,False,False,False,month-to-month,credit card (automatic),95.6,1555.65,True
9818-XQCUV,female,False,False,False,2,True,no,False,False,False,month-to-month,mailed check,20.35,45.3,False
7338-ERIVA,male,False,False,True,39,True,dsl,True,True,True,one year,bank transfer (automatic),45.05,1790.6,False
1157-BQCUW,male,False,False,False,1,True,fiber optic,False,False,False,month-to-month,electronic check,74.95,74.95,True
8259-NFJTV,female,False,True,True,7,True,dsl,True,True,False,month-to-month,mailed check,34.65,246.6,False
3223-DWFIO,male,True,False,False,4,True,fiber optic,False,False,False,month-to-month,electronic check,69.35,261.65,False
2660-EMUBI,male,True,False,False,10,True,fiber optic,False,False,True,month-to-month,electronic check,95.35,898.35,True
6968-GMKPR,female,False,False,False,55,True,fiber optic,False,False,False,month-to-month,electronic check,81.55,4509.5,False
4751-ERMAN,male,False,True,True,72,True,dsl,False,False,True,two year,bank transfer (automatic),75.4,5480.25,False
